triplet_id	section_index	section_triplet_index	merge_pattern	en_text	fr_text	zh_text	en_onset_sec	en_offset_sec	fr_onset_sec	fr_offset_sec	zh_onset_sec	zh_offset_sec	en_first_sentence_idx	en_last_sentence_idx	fr_first_sentence_idx	fr_last_sentence_idx	zh_first_sentence_idx	zh_last_sentence_idx
713	6	40	1-1-1	but one requires the explorer to provide proof	Mais on exige de l' explorateur qu' il fournisse des preuves	但是要求探察家提出证据来	142.0544	144.57839999999987	163.43	166.65	180.04843310657594	182.76562324970976	815	815	813	813	855	855
714	6	41	1-1-1	if for example the discovery in question was of a large mountain one would require that he bring back large stones from it	S' il s' agit par exemple de la découverte d' une grosse montagne on exige qu' il en rapporte de grosses pierres	例如假使他发现了一座大山就要求他带一些大石头	144.9025999999999	152.66849999999977	167.27	173.99	183.33643310657595	188.70595266097112	816	816	814	814	856	856
715	6	42	1-1-1	the geographer suddenly became excited	Le géographe soudain s' émut	地理学家忽然忙乱起来	153.36679999999978	155.32110000000011	174.91	177.18	189.68043310657595	191.30553087978214	817	817	815	815	857	857
716	6	43	1-1-1	but you you come from far away	«Mais toi tu viens de loin	正好你是从老远来的么	155.53049999999985	158.04550000000017	178.09	179.45	191.84043310657594	194.11809288439915	818	818	816	816	858	858
717	6	44	2-2-2	you are an explorer you must describe your planet to me	Tu es explorateur Tu vas me décrire ta planète	你是个 探察家你来给我介绍下你的星球吧	158.04550000000017	161.7527	179.87	182.9	194.58443310657594	198.6045060779353	819	820	817	818	859	860
718	6	45	1-1-1	and the geographer having opened his big register sharpened his pencil	Et le géographe ayant ouvert son registre tailla son crayon	于是已经打开登记簿的地理学家削起他的铅笔来	162.5259000000001	166.75950000000012	184.15	188.31	199.06443310657596	203.14498827228059	821	821	819	819	861	861
719	6	46	2-2-1	the recitals of explorers are first recorded in pencil one waits until the explorer has provided proof before recording them in ink	On note d' abord au crayon les récits des explorateurs On attend pour noter à l' encre que l' explorateur ait fourni des preuves	他首先是用铅笔记下探察家的叙述等到探察家提出了证据以后再用墨水笔记下来	167.30319999999983	174.875	189.02	197.14	203.96612706443312	210.2189181605666	822	823	820	821	862	862
720	6	47	1-1-1	well said the geographer	«Alors interrogea le géographe	怎么样地理学家询问道	175.60829999999987	177.0972999999999	198.26	200.8	211.71248556991495	214.41643310657597	824	824	822	822	863	863
721	6	48	1-1-1	oh where i live said the little prince	Oh chez moi dit le petit prince	啊我那里小王子说道	177.8804	180.5641999999998	201.76	204.06	214.76043310657596	217.39980162808044	825	825	823	823	864	864
722	6	49	1-1-1	it s not very interesting	ce n' est pas très intéressant	没有多大意思	180.75379999999996	182.1934000000001	204.38	205.74	218.00757364746897	219.11243310657596	826	826	824	824	865	865
723	6	50	1-1-1	everything is very small	c' est tout petit	那儿很小	182.5574999999999	183.9722999999999	205.84	206.61	219.59243310657595	220.32843310657594	827	827	825	825	866	866
724	6	51	1-1-2	i have three volcanoes two active volcanoes and one extinct one	J' ai trois volcans Deux volcans en activité et un volcan éteint	我有三座火山 两座是活的一座是熄灭了的	184.3512999999998	188.65470000000005	207.07	211.09	220.78274787732133	225.22443310657596	828	828	826	826	867	868
725	6	52	1-1-1	but you never know	Mais on ne sait jamais	但是也很难说	188.65470000000005	189.89280000000008	211.5	212.5	225.66443310657596	226.74443310657597	829	829	827	827	869	869
726	6	53	1-1-1	one never knows said the geographer	On ne sait jamais dit le géographe	很难说地理学家说道	190.34670000000006	192.32560000000012	213.23	215.68	226.99669304250602	229.90591275583526	830	830	828	828	870	870
727	6	54	1-1-1	i also have a flower	J' ai aussi une fleur	我还有一朵	193.0088999999998	194.1889000000001	216.5	217.94	230.5848070328118	231.28956394891122	831	831	829	829	871	871
728	6	55	1-1-1	we do not record flowers said the geographer	Nous ne notons pas les fleurs dit le géographe	花儿我们是不记载花卉的地理学家说	194.65779999999995	197.0616	218.7	221.92	231.28956394891122	235.88341975202732	832	832	830	830	872	872
729	6	56	1-1-1	why s that	Pourquoi ça	这是为什么	197.84979999999996	198.5895999999998	222.74	223.43	236.53645138988094	237.40843310657596	833	833	831	831	873	873
730	6	57	1-1-1	it s the prettiest thing	c' est le plus joli	花是我的星球上最美丽的东西	198.79399999999987	199.9985999999999	223.69	224.65	237.93923278745663	240.56843310657595	834	834	832	832	874	874
731	6	58	1-1-1	because flowers are ephemeral	Parce que les fleurs sont éphémères	因为花卉是短暂的	200.81179999999995	202.4416000000001	225.61	227.64	241.31430719299706	244.17877682623364	835	835	833	833	875	875
732	6	59	1-1-1	what does that mean ephemeral	Qu' est -ce que signifie éphémère	什么叫短暂	203.20479999999998	204.9690999999998	228.47	230.21	244.83180846408726	246.53643310657597	836	836	834	834	876	876
733	6	60	1-1-1	geography books said the geographer of all books are the most concerned with matters of consequence	Les géographies dit le géographe sont les livres les plus précieux de tous les livres	地理学书籍是所有书中最严肃的书地理学家说道	206.00160000000005	212.20249999999987	231.23	237.22	247.55243310657596	253.3605722161935	837	837	835	835	877	877
734	6	61	1-1-1	they never become out dated	Elles ne se démodent jamais	这类书是从不会过时的	212.58159999999998	214.21579999999994	237.83	239.55	254.04043310657596	256.752433106576	838	838	836	836	878	878
735	6	62	1-1-1	it is very rare that a mountain changes position	Il est très rare qu' une montagne change de place	很少会发生一座山变换了位置	214.95409999999993	217.91910000000007	240.04	242.86	257.35596919553564	260.5977315163664	839	839	837	837	879	879
736	6	63	1-1-1	it is very rare that an ocean empties itself of its water	Il est très rare qu' un océan se vide de son eau	很少会出现一个海洋干涸的现象	217.91910000000007	221.95649999999978	243.46482364256394	246.21	260.9339458249643	264.48085377395455	840	840	838	838	880	880
737	6	64	1-1-1	we write about eternal things	Nous écrivons des choses éternelles	我们要写永恒的东西	222.44039999999995	224.4598000000001	246.95	249.41	265.20500766939614	268.22688398053265	841	841	839	839	881	881
738	6	65	1-1-1	but extinct volcanoes can wake up interrupted the little prince	Mais les volcans éteints peuvent se réveiller interrompit le petit prince	但是熄灭的火山也可能会再复苏的小王子打断了	225.3478	229.29039999999986	250.3	254.27	269.03509145312375	274.6227437571046	842	842	840	840	882	882
739	6	66	1-1-1	what does ephemeral mean	Qu' est -ce que signifie éphémère	地理学家什么叫短暂	229.69950000000017	231.4045000000001	254.85	256.97	274.6227437571046	277.48703103996746	843	843	841	841	883	883
740	6	67	1-1-1	whether volcanoes are extinct or active is of no consequence to us said the geographer	Que les volcans soient éteints ou soient éveillés ça revient au même pour nous autres dit le géographe	火山是熄灭了的也好苏醒的也好这对我们这些人来讲都是一回事地理学家说	232.43640000000005	237.48419999999987	257.8	263.72	278.3258728506994	286.9798426441213	844	844	842	842	884	884
741	6	68	1-1-1	the thing that matters to us is the mountain	Ce qui compte pour nous c' est la montagne	对我们来说重要的是山	238.0079999999998	240.5967999999998	264.51	267.04	287.49062976679886	290.47776458549555	845	845	843	843	885	885
742	6	69	1-1-1	it does not change	Elle ne change pas	山是不会变换位置的	240.92099999999982	242.2501000000002	267.52	268.45	291.1782547267525	294.32056538018674	846	846	844	844	886	886
743	6	70	1-1-2	but what does ephemeral mean repeated the little prince who had never in his life let go of a question once he had asked it	Mais qu' est -ce que signifie éphémère répéta le petit prince qui de sa vie n' avait renoncé à une question une fois qu' il l' avait posée	但是短暂是什么意思小王子再三地问道 他一旦提出一个问题是从不放过的	243.03819999999996	249.95490000000018	269.4	278.35	295.1996214995166	303.40915472737817	847	847	845	845	887	888
744	6	71	2-2-1	it means which is at risk of imminent disappearance is my flower at risk of imminent disappearance	Ça signifie qui est menacé de disparition prochaine Ma fleur est menacée de disparition prochaine	意思就是有很快就会消失的危险	250.86290000000008	258.3126000000002	279.44	286.23	304.1727916753127	308.86665390599745	848	849	846	847	889	889
745	6	72	2-2-2	of course my flower is ephemeral	Bien sûr «Ma fleur est éphémère	我的花是很快就会消失的吗 那当然	258.7067000000002	261.47940000000017	287.17	290.18	309.848433106576	314.78541235953355	850	851	848	849	890	891
746	6	73	2-2-1	the little prince said to himself and she has only four thorns to defend herself against the world	se dit le petit prince et elle n' a que quatre épines pour se défendre contre le monde	小王子自言自语地说我的花是短暂的而且她只有四根刺来防御外侮可我还把她独自留在家里	261.7736	267.68629999999985	290.48	295.37	315.7871285926834	326.67243310657597	852	853	850	851	892	892
747	6	74	2-2-2	and i ve left her all alone on my planet that was his first moment of regret but he took heart once again	Et je l' ai laissée toute seule chez moi Ce fut là son premier mouvement de regret Mais il reprit courage	这是他第一次产生了后悔 但他又重新振作起来	267.87080000000014	275.5052999999998	296.07	303.85	327.7503393162606	332.29120901013164	854	855	852	853	893	894
748	6	75	1-1-1	what place would you advise me to visit he asked	«Que me conseillez -vous d' aller visiter demanda -t -il	您是否能建议我去看些什么小王子问道	276.6525999999999	279.21659999999974	304.53	307.63	332.6581298022813	336.6929500020023	856	856	854	854	895	895
749	6	76	1-1-1	the planet earth replied the geographer	La planète Terre lui répondit le géographe	地球这颗行星地理学家回答他说	279.7004000000002	281.76929999999993	308.43	311.49	337.5734347761785	341.65802472652365	857	857	855	855	896	896
750	6	77	1-1-1	it has a good reputation	Elle a une bonne réputation	它的名望很高	282.21320000000014	283.55279999999993	312.17	313.58	342.2452814042229	345.0075718960665	858	858	856	856	897	897
751	6	78	1-1-2	and the little prince went away thinking of his flower	Et le petit prince s' en fut songeant à sa fleur	于是小王子就走了 他一边走一边想着他的花	284.48059999999987	287.2348000000002	314.7	317.69	346.20190049620646	350.8887943883822	859	859	857	857	898	899
752	6	79	1-1-1	so the seventh planet was the earth	la septième planète fut donc la Terre	第七个行星于是就是地球了	288.66589999999997	290.64519999999993	321.32	323.99	351.832433106576	355.128433106576	860	860	858	858	900	900
753	6	80	2-2-1	the earth isn t just any old planet it has one hundred and eleven kings not forgetting of course the negro kings amongst them	La Terre n' est pas une planète quelconque On y compte cent onze rois en n' oubliant pas bien sûr les rois nègres	地球可不是一颗普通的行星	291.4931999999999	299.5740999999998	324.69	332.08	356.01643310657596	358.2037230263576	861	862	859	860	901	901
754	6	81	2-2-1	seven thousand geographers nine hundred thousand businessmen	sept mille géographes neuf cent mille businessmen	它上面有一百一十一个国王当然没有漏掉黑人国王七千个地理学家九十万个实业家七百五十万个酒鬼三亿一千一百万个爱虚荣的人	300.03290000000015	303.7017999999998	332.62	336.01	358.79218090055986	371.216433106576	863	864	861	862	902	902
755	6	82	2-2-1	seven million five hundred thousand heavy drinkers three hundred and eleven million conceited men	sept millions et demi d' ivrognes trois cent onze millions de vaniteux	也就是说大约有二十亿的大人	303.7017999999998	309.89390000000003	336.54	340.98	371.85264437892334	374.856433106576	865	866	863	864	903	903
756	6	83	2-2-1	that s to say about two billion grownups to give you an idea of the size of the earth i ll tell you that before the invention of electricity it was necessary to maintain over the span of the six continents a veritable army of four hundred and sixty two thousand five hundred and eleven streetlamp lighters	c' est -à -dire environ deux milliards de grandes personnes Pour vous donner une idée des dimensions de la Terre je vous dirai qu' avant l' invention de l' électricité on y devait entretenir sur l' ensemble des six continents une véritable armée de quatre cent soixante deux mille cinq cent onze allumeurs de réverbères	为了使你们对地球的大小有一个概念我想要告诉你们在发明电之前在六个大洲上为了点路灯需要维持一支为数四十六万二千五百一十一人的真正大军	310.15819999999985	329.65740000000005	341.27	362.62	375.880433106576	389.584433106576	867	868	865	866	904	904
